persona,dictionary,character_name,title,freebase_map_ID,actor_name
psycho_for_hire,"{'char': 'Frank', 'movie': 'Once Upon a Time in the West', 'id': '/m/0k1j4j', 'actor': 'Henry Fonda'}",Frank,Once Upon a Time in the West,/m/0k1j4j,Henry Fonda
pupil_turned_to_evil,"{'char': 'Count Dooku', 'movie': 'Star Wars Episode II: Attack of the Clones', 'id': '/m/0k3q_8', 'actor': 'Christopher Lee'}",Count Dooku,Star Wars Episode II: Attack of the Clones,/m/0k3q_8,Christopher Lee
pupil_turned_to_evil,"{'char': 'Aaron Hallam', 'movie': 'The Hunted', 'id': '/m/03ls4jv', 'actor': 'Benicio del Toro'}",Aaron Hallam,The Hunted,/m/03ls4jv,Benicio del Toro
retired_outlaw,"{'char': 'William Munny', 'movie': 'Unforgiven', 'id': '/m/0k7l31', 'actor': 'Clint Eastwood'}",William Munny,Unforgiven,/m/0k7l31,Clint Eastwood
retired_outlaw,"{'char': 'Ned Logan', 'movie': 'Unforgiven', 'id': '/m/04xg29q', 'actor': 'Morgan Freeman'}",Ned Logan,Unforgiven,/m/04xg29q,Morgan Freeman
retired_outlaw,"{'char': 'Butch Cassidy', 'movie': 'Butch Cassidy and the Sundance Kid', 'id': '/m/04ky2tz', 'actor': 'Paul Newman'}",Butch Cassidy,Butch Cassidy and the Sundance Kid,/m/04ky2tz,Paul Newman
retired_outlaw,"{'char': 'The Sundance Kid', 'movie': 'Butch Cassidy and the Sundance Kid', 'id': '/m/0jvzx9', 'actor': 'Robert Redford'}",The Sundance Kid,Butch Cassidy and the Sundance Kid,/m/0jvzx9,Robert Redford
retired_outlaw,"{'char': ""Patrick Floyd 'Pat' Garrett"", 'movie': 'Young Guns II', 'id': '/m/03jsysn', 'actor': 'William Petersen'}",Patrick Floyd 'Pat' Garrett,Young Guns II,/m/03jsysn,William Petersen
retired_outlaw,"{'char': ""Roy O'Bannon"", 'movie': 'Shanghai Noon', 'id': '/m/0k34yw', 'actor': 'Owen Wilson'}",Roy O'Bannon,Shanghai Noon,/m/0k34yw,Owen Wilson
revenge,"{'char': 'Inigo Montoya', 'movie': 'The Princess Bride', 'id': '/m/0k65z5', 'actor': 'Mandy Patinkin'}",Inigo Montoya,The Princess Bride,/m/0k65z5,Mandy Patinkin
revenge,"{'char': 'Khan Noonien Singh', 'movie': 'Star Trek II: The Wrath of Khan', 'id': '/m/02h8fyx', 'actor': 'Ricardo Montalbán'}",Khan Noonien Singh,Star Trek II: The Wrath of Khan,/m/02h8fyx,Ricardo Montalbán
revenge,"{'char': 'Col. Douglas Mortimer', 'movie': 'For a Few Dollars More', 'id': '/m/0jybsw', 'actor': 'Lee Van Cleef'}",Col. Douglas Mortimer,For a Few Dollars More,/m/0jybsw,Lee Van Cleef
revenge,"{'char': 'Leonard', 'movie': 'Memento', 'id': '/m/0k0l33', 'actor': 'Guy Pearce'}",Leonard,Memento,/m/0k0l33,Guy Pearce
revenge,"{'char': 'Harmonica', 'movie': 'Once Upon a Time in the West', 'id': '/m/0k1j46', 'actor': 'Charles Bronson'}",Harmonica,Once Upon a Time in the West,/m/0k1j46,Charles Bronson
revenge,"{'char': 'Conan the Barbarian', 'movie': 'Conan the Destroyer', 'id': '/m/0jwmfk', 'actor': 'Arnold Schwarzenegger'}",Conan the Barbarian,Conan the Destroyer,/m/0jwmfk,Arnold Schwarzenegger
romantic_runnerup,"{'char': 'Lon Hammond Jr.', 'movie': 'The Notebook', 'id': '/m/04lsjwd', 'actor': 'James Marsden'}",Lon Hammond Jr.,The Notebook,/m/04lsjwd,James Marsden
romantic_runnerup,"{'char': 'Prince Edward', 'movie': 'Enchanted', 'id': '/m/0jxvm9', 'actor': 'James Marsden'}",Prince Edward,Enchanted,/m/0jxvm9,James Marsden
romantic_runnerup,"{'char': 'James Norrington', 'movie': ""Pirates of the Caribbean: At World's End"", 'id': '/m/0k1xw3', 'actor': 'Jack Davenport'}",James Norrington,Pirates of the Caribbean: At World's End,/m/0k1xw3,Jack Davenport
romantic_runnerup,"{'char': 'Julian Mercer', 'movie': ""Something's Gotta Give"", 'id': '/m/0k3jn6', 'actor': 'Keanu Reeves'}",Julian Mercer,Something's Gotta Give,/m/0k3jn6,Keanu Reeves
romantic_runnerup,"{'char': 'Michael Grates', 'movie': 'Reality Bites', 'id': '/m/0k2ct2', 'actor': 'Ben Stiller'}",Michael Grates,Reality Bites,/m/0k2ct2,Ben Stiller
romantic_runnerup,"{'char': 'Proteus', 'movie': 'Sinbad: Legend of the Seven Seas', 'id': '/m/02vc177', 'actor': 'Joseph Fiennes'}",Proteus,Sinbad: Legend of the Seven Seas,/m/02vc177,Joseph Fiennes
self_made_man,"{'char': 'George Kittredge', 'movie': 'The Philadelphia Story', 'id': '/m/0h6f8kc', 'actor': 'John Howard'}",George Kittredge,The Philadelphia Story,/m/0h6f8kc,John Howard
self_made_man,"{'char': 'Roger Callaway', 'movie': 'It Takes Two', 'id': '/m/0j_0s0', 'actor': 'Steve Guttenberg'}",Roger Callaway,It Takes Two,/m/0j_0s0,Steve Guttenberg
self_made_man,"{'char': 'Daniel ""Rudy"" Ruettiger', 'movie': 'Rudy', 'id': '/m/02tb8j3', 'actor': 'Sean Astin'}","Daniel ""Rudy"" Ruettiger",Rudy,/m/02tb8j3,Sean Astin
slacker,"{'char': 'Brodie Bruce', 'movie': 'Mallrats', 'id': '/m/07ldy8x', 'actor': 'Jason Lee'}",Brodie Bruce,Mallrats,/m/07ldy8x,Jason Lee
slacker,"{'char': 'Dale Denton', 'movie': 'Pineapple Express', 'id': '/m/02t9zmj', 'actor': 'Seth Rogen'}",Dale Denton,Pineapple Express,/m/02t9zmj,Seth Rogen
slacker,"{'char': 'Ben Stone', 'movie': 'Knocked Up', 'id': '/m/0j_ks0', 'actor': 'Seth Rogen'}",Ben Stone,Knocked Up,/m/0j_ks0,Seth Rogen
slacker,"{'char': 'Shaun', 'movie': 'Shaun of the Dead', 'id': '/m/0k35n0', 'actor': 'Simon Pegg'}",Shaun,Shaun of the Dead,/m/0k35n0,Simon Pegg
slacker,"{'char': 'Kumar Patel', 'movie': 'Harold & Kumar Go to White Castle', 'id': '/m/0jz5zx', 'actor': 'Kal Penn'}",Kumar Patel,Harold & Kumar Go to White Castle,/m/0jz5zx,Kal Penn
slacker,"{'char': 'Kumar Patel', 'movie': 'Harold & Kumar Escape from Guantanamo Bay', 'id': '/m/02vdfc2', 'actor': 'Kal Penn'}",Kumar Patel,Harold & Kumar Escape from Guantanamo Bay,/m/02vdfc2,Kal Penn
slacker,"{'char': 'Romy White', 'movie': ""Romy and Michele's High School Reunion"", 'id': '/m/0k2p5c', 'actor': 'Mira Sorvino'}",Romy White,Romy and Michele's High School Reunion,/m/0k2p5c,Mira Sorvino
slacker,"{'char': 'Michele Weinberger', 'movie': ""Romy and Michele's High School Reunion"", 'id': '/m/0k2p5j', 'actor': 'Lisa Kudrow'}",Michele Weinberger,Romy and Michele's High School Reunion,/m/0k2p5j,Lisa Kudrow
slacker,"{'char': 'John Winger', 'movie': 'Stripes', 'id': '/m/0k3w4y', 'actor': 'Bill Murray'}",John Winger,Stripes,/m/0k3w4y,Bill Murray
slacker,"{'char': 'Dewey Finn', 'movie': 'School of Rock', 'id': '/m/0k2zjf', 'actor': 'Jack Black'}",Dewey Finn,School of Rock,/m/0k2zjf,Jack Black
slacker,"{'char': 'Aram Finklestein', 'movie': 'The Rebound', 'id': '/m/064yxrp', 'actor': 'Justin Bartha'}",Aram Finklestein,The Rebound,/m/064yxrp,Justin Bartha
stoner,"{'char': 'Jay', 'movie': 'Dogma', 'id': '/m/0jxdkm', 'actor': 'Jason Mewes'}",Jay,Dogma,/m/0jxdkm,Jason Mewes
stoner,"{'char': 'Bill S. Preston, Esq.', 'movie': ""Bill & Ted's Excellent Adventure"", 'id': '/m/0jvcqm', 'actor': 'Alex Winter'}","Bill S. Preston, Esq.",Bill & Ted's Excellent Adventure,/m/0jvcqm,Alex Winter
stoner,"{'char': 'Ted ""Theodore"" Logan', 'movie': ""Bill & Ted's Excellent Adventure"", 'id': '/m/0jvcqg', 'actor': 'Keanu Reeves'}","Ted ""Theodore"" Logan",Bill & Ted's Excellent Adventure,/m/0jvcqg,Keanu Reeves
stoner,"{'char': 'Jeff Spicoli', 'movie': 'Fast Times at Ridgemont High', 'id': '/m/0jy30b', 'actor': 'Sean Penn'}",Jeff Spicoli,Fast Times at Ridgemont High,/m/0jy30b,Sean Penn
stoner,"{'char': 'Luke Shapiro', 'movie': 'The Wackness', 'id': '/m/040lm10', 'actor': 'Josh Peck'}",Luke Shapiro,The Wackness,/m/040lm10,Josh Peck
stoner,"{'char': 'Kumar Patel', 'movie': 'Harold & Kumar Go to White Castle', 'id': '/m/0jz5zx', 'actor': 'Kal Penn'}",Kumar Patel,Harold & Kumar Go to White Castle,/m/0jz5zx,Kal Penn
stoner,"{'char': 'Harold Lee', 'movie': 'Harold & Kumar Go to White Castle', 'id': '/m/0jz5zr', 'actor': 'John Cho'}",Harold Lee,Harold & Kumar Go to White Castle,/m/0jz5zr,John Cho
stoner,"{'char': 'Dale Denton', 'movie': 'Pineapple Express', 'id': '/m/02t9zmj', 'actor': 'Seth Rogen'}",Dale Denton,Pineapple Express,/m/02t9zmj,Seth Rogen
stoner,"{'char': 'Red', 'movie': 'Pineapple Express', 'id': '/m/04zk2_k', 'actor': 'Danny McBride'}",Red,Pineapple Express,/m/04zk2_k,Danny McBride
stoner,"{'char': 'Saul Silver', 'movie': 'Pineapple Express', 'id': '/m/02vb3yc', 'actor': 'James Franco'}",Saul Silver,Pineapple Express,/m/02vb3yc,James Franco
stoner,"{'char': 'Thadeous', 'movie': 'Your Highness', 'id': '/m/07zm_ym', 'actor': 'Danny McBride'}",Thadeous,Your Highness,/m/07zm_ym,Danny McBride
stoner,"{'char': 'Fabious', 'movie': 'Your Highness', 'id': '/m/07zm_zv', 'actor': 'James Franco'}",Fabious,Your Highness,/m/07zm_zv,James Franco
stoner,"{'char': 'Marty Mikalski', 'movie': 'The Cabin in the Woods', 'id': '/m/083z84s', 'actor': 'Fran Kranz'}",Marty Mikalski,The Cabin in the Woods,/m/083z84s,Fran Kranz
storyteller,"{'char': 'Dilios', 'movie': '300', 'id': '/m/0jsg_x', 'actor': 'David Wenham'}",Dilios,300,/m/0jsg_x,David Wenham
storyteller,"{'char': 'Ed Bloom - Young', 'movie': 'Big Fish', 'id': '/m/0jvbkh', 'actor': 'Ewan McGregor'}",Ed Bloom - Young,Big Fish,/m/0jvbkh,Ewan McGregor
storyteller,"{'char': 'Garth McCann', 'movie': 'Secondhand Lions', 'id': '/m/0k309k', 'actor': 'Michael Caine'}",Garth McCann,Secondhand Lions,/m/0k309k,Michael Caine
storyteller,"{'char': 'Wendy Darling', 'movie': 'Peter Pan', 'id': '/m/0k1vn1', 'actor': 'Rachel Hurd-Wood'}",Wendy Darling,Peter Pan,/m/0k1vn1,Rachel Hurd-Wood
stupid_crooks,"{'char': 'Sol', 'movie': 'Snatch', 'id': '/m/03jtd2p', 'actor': 'Lennie James'}",Sol,Snatch,/m/03jtd2p,Lennie James
stupid_crooks,"{'char': 'Vinny', 'movie': 'Snatch', 'id': '/m/03lsltz', 'actor': 'Robbie Gee'}",Vinny,Snatch,/m/03lsltz,Robbie Gee
stupid_crooks,"{'char': 'Tyrone', 'movie': 'Snatch', 'id': '/m/09hy0ym', 'actor': 'Ade'}",Tyrone,Snatch,/m/09hy0ym,Ade
stupid_crooks,"{'char': 'Jerry Lundegaard', 'movie': 'Fargo', 'id': '/m/0jy2wd', 'actor': 'William H. Macy'}",Jerry Lundegaard,Fargo,/m/0jy2wd,William H. Macy
stupid_crooks,"{'char': 'Vincent Vega', 'movie': 'Pulp Fiction', 'id': '/m/01xlj4l', 'actor': 'John Travolta'}",Vincent Vega,Pulp Fiction,/m/01xlj4l,John Travolta
surfer_dude,"{'char': 'Ted ""Theodore"" Logan', 'movie': ""Bill & Ted's Excellent Adventure"", 'id': '/m/0jvcqg', 'actor': 'Keanu Reeves'}","Ted ""Theodore"" Logan",Bill & Ted's Excellent Adventure,/m/0jvcqg,Keanu Reeves
surfer_dude,"{'char': 'Bill S. Preston, Esq.', 'movie': ""Bill & Ted's Excellent Adventure"", 'id': '/m/0jvcqm', 'actor': 'Alex Winter'}","Bill S. Preston, Esq.",Bill & Ted's Excellent Adventure,/m/0jvcqm,Alex Winter
surfer_dude,"{'char': 'Jeff Spicoli', 'movie': 'Fast Times at Ridgemont High', 'id': '/m/0jy30b', 'actor': 'Sean Penn'}",Jeff Spicoli,Fast Times at Ridgemont High,/m/0jy30b,Sean Penn
surfer_dude,"{'char': 'Chicken Joe', 'movie': ""Surf's Up"", 'id': '/m/02_wz7y', 'actor': 'Jon Heder'}",Chicken Joe,Surf's Up,/m/02_wz7y,Jon Heder
surfer_dude,"{'char': 'Geek', 'movie': ""Surf's Up"", 'id': '/m/02_wz9s', 'actor': 'Jeff Bridges'}",Geek,Surf's Up,/m/02_wz9s,Jeff Bridges
surfer_dude,"{'char': 'Stoney Brown', 'movie': 'Encino Man', 'id': '/m/0jxvpr', 'actor': 'Pauly Shore'}",Stoney Brown,Encino Man,/m/0jxvpr,Pauly Shore
surfer_dude,"{'char': 'Crawl', 'movie': 'Son in Law', 'id': '/m/02tb5qh', 'actor': 'Pauly Shore'}",Crawl,Son in Law,/m/02tb5qh,Pauly Shore
surfer_dude,"{'char': 'Bud Macintosh', 'movie': 'Bio-Dome', 'id': '/m/02vcwzp', 'actor': 'Pauly Shore'}",Bud Macintosh,Bio-Dome,/m/02vcwzp,Pauly Shore
surfer_dude,"{'char': 'Lance B. Johnson', 'movie': 'Apocalypse Now', 'id': '/m/02vd4sl', 'actor': 'Sam Bottoms'}",Lance B. Johnson,Apocalypse Now,/m/02vd4sl,Sam Bottoms
the_chief,"{'char': 'Dreyfus', 'movie': 'The Pink Panther', 'id': '/m/0k63xm', 'actor': 'Kevin Kline'}",Dreyfus,The Pink Panther,/m/0k63xm,Kevin Kline
the_chief,"{'char': 'Lt. Andrew Bogomil', 'movie': 'Beverly Hills Cop', 'id': '/m/045xnnw', 'actor': 'Ronny Cox'}",Lt. Andrew Bogomil,Beverly Hills Cop,/m/045xnnw,Ronny Cox
the_chief,"{'char': 'The Chief', 'movie': 'Dirty Harry', 'id': '/m/0cg54hp', 'actor': 'John Larch'}",The Chief,Dirty Harry,/m/0cg54hp,John Larch
the_editor,"{'char': 'Ben Bradlee', 'movie': ""All the President's Men"", 'id': '/m/0jt9_0', 'actor': 'Jason Robards'}",Ben Bradlee,All the President's Men,/m/0jt9_0,Jason Robards
the_editor,"{'char': 'Walter Burns', 'movie': 'His Girl Friday', 'id': '/m/0jzg14', 'actor': 'Cary Grant'}",Walter Burns,His Girl Friday,/m/0jzg14,Cary Grant
tranquil_fury,"{'char': 'Eric Draven', 'movie': 'The Crow', 'id': '/m/0k4td6', 'actor': 'Brandon Lee'}",Eric Draven,The Crow,/m/0k4td6,Brandon Lee
tranquil_fury,"{'char': 'John Preston', 'movie': 'Equilibrium', 'id': '/m/0jxwq8', 'actor': 'Christian Bale'}",John Preston,Equilibrium,/m/0jxwq8,Christian Bale
tranquil_fury,"{'char': 'Ethan Hunt', 'movie': 'Mission: Impossible', 'id': '/m/0k0qpl', 'actor': 'Tom Cruise'}",Ethan Hunt,Mission: Impossible,/m/0k0qpl,Tom Cruise
tranquil_fury,"{'char': 'Inigo Montoya', 'movie': 'The Princess Bride', 'id': '/m/0k65z5', 'actor': 'Mandy Patinkin'}",Inigo Montoya,The Princess Bride,/m/0k65z5,Mandy Patinkin
tranquil_fury,"{'char': 'David Sumner', 'movie': 'Straw Dogs', 'id': '/m/0k3v65', 'actor': 'Dustin Hoffman'}",David Sumner,Straw Dogs,/m/0k3v65,Dustin Hoffman
tranquil_fury,"{'char': 'Max Cady', 'movie': 'Cape Fear', 'id': '/m/0jw22y', 'actor': 'Robert De Niro'}",Max Cady,Cape Fear,/m/0jw22y,Robert De Niro
tranquil_fury,"{'char': 'Driver', 'movie': 'Drive', 'id': '/m/0g4vml8', 'actor': 'Ryan Gosling'}",Driver,Drive,/m/0g4vml8,Ryan Gosling
trickster,"{'char': 'Han Solo', 'movie': 'Star Wars Episode V: The Empire Strikes Back', 'id': '/m/01xpntj', 'actor': 'Harrison Ford'}",Han Solo,Star Wars Episode V: The Empire Strikes Back,/m/01xpntj,Harrison Ford
trickster,"{'char': 'Captain Jack Sparrow', 'movie': ""Pirates of the Caribbean: Dead Man's Chest"", 'id': '/m/0k1xxm', 'actor': 'Johnny Depp'}",Captain Jack Sparrow,Pirates of the Caribbean: Dead Man's Chest,/m/0k1xxm,Johnny Depp
trickster,"{'char': 'Tyler Durden', 'movie': 'Fight Club', 'id': '/m/0jy5tj', 'actor': 'Brad Pitt'}",Tyler Durden,Fight Club,/m/0jy5tj,Brad Pitt
trickster,"{'char': 'Mr. Nick', 'movie': 'The Imaginarium of Dr. Parnassus', 'id': '/m/03kz4l5', 'actor': 'Tom Waits'}",Mr. Nick,The Imaginarium of Dr. Parnassus,/m/03kz4l5,Tom Waits
trickster,"{'char': 'Loki', 'movie': 'Thor', 'id': '/m/0855mjk', 'actor': 'Tom Hiddleston'}",Loki,Thor,/m/0855mjk,Tom Hiddleston
valley_girl,"{'char': 'Julie Richman', 'movie': 'Valley Girl', 'id': '/m/03jprhz', 'actor': 'Deborah Foreman'}",Julie Richman,Valley Girl,/m/03jprhz,Deborah Foreman
valley_girl,"{'char': 'Cher Horowitz', 'movie': 'Clueless', 'id': '/m/0jwjsy', 'actor': 'Alicia Silverstone'}",Cher Horowitz,Clueless,/m/0jwjsy,Alicia Silverstone
valley_girl,"{'char': 'Romy White', 'movie': ""Romy and Michele's High School Reunion"", 'id': '/m/0k2p5c', 'actor': 'Mira Sorvino'}",Romy White,Romy and Michele's High School Reunion,/m/0k2p5c,Mira Sorvino
valley_girl,"{'char': 'Buffy Summers', 'movie': 'Buffy the Vampire Slayer', 'id': '/m/0jvy0r', 'actor': 'Kristy Swanson'}",Buffy Summers,Buffy the Vampire Slayer,/m/0jvy0r,Kristy Swanson
valley_girl,"{'char': 'Elle Woods', 'movie': 'Legally Blonde', 'id': '/m/0j_wm4', 'actor': 'Reese Witherspoon'}",Elle Woods,Legally Blonde,/m/0j_wm4,Reese Witherspoon
valley_girl,"{'char': 'Karen', 'movie': 'White Chicks', 'id': '/m/045xr4n', 'actor': 'Busy Philipps'}",Karen,White Chicks,/m/045xr4n,Busy Philipps
warrior_poet,"{'char': 'Katsumoto', 'movie': 'The Last Samurai', 'id': '/m/0k5n1r', 'actor': 'Ken Watanabe'}",Katsumoto,The Last Samurai,/m/0k5n1r,Ken Watanabe
warrior_poet,"{'char': 'Arthur Burns', 'movie': 'The Proposition', 'id': '/m/0k66rt', 'actor': 'Danny Huston'}",Arthur Burns,The Proposition,/m/0k66rt,Danny Huston
warrior_poet,"{'char': 'Zohan', 'movie': ""You Don't Mess with the Zohan"", 'id': '/m/03hqx35', 'actor': 'Adam Sandler'}",Zohan,You Don't Mess with the Zohan,/m/03hqx35,Adam Sandler
warrior_poet,"{'char': 'Broken Sword', 'movie': 'Hero', 'id': '/m/0jzcrb', 'actor': 'Tony Leung Chiu Wai'}",Broken Sword,Hero,/m/0jzcrb,Tony Leung Chiu Wai
warrior_poet,"{'char': 'Colonel Walter E. Kurtz', 'movie': 'Apocalypse Now', 'id': '/m/0jtp23', 'actor': 'Marlon Brando'}",Colonel Walter E. Kurtz,Apocalypse Now,/m/0jtp23,Marlon Brando
warrior_poet,"{'char': 'Master Li Mu Bai', 'movie': 'Crouching Tiger, Hidden Dragon', 'id': '/m/0jwt__', 'actor': 'Chow Yun-Fat'}",Master Li Mu Bai,"Crouching Tiger, Hidden Dragon",/m/0jwt__,Chow Yun-Fat
warrior_poet,"{'char': 'Tool', 'movie': 'The Expendables', 'id': '/m/05tb1tv', 'actor': 'Mickey Rourke'}",Tool,The Expendables,/m/05tb1tv,Mickey Rourke
warrior_poet,"{'char': 'T. E. Lawrence', 'movie': 'Lawrence of Arabia', 'id': '/m/0j_tdt', 'actor': ""Peter O'Toole""}",T. E. Lawrence,Lawrence of Arabia,/m/0j_tdt,Peter O'Toole
warrior_poet,"{'char': 'Horton the Elephant', 'movie': 'Horton Hears a Who!', 'id': '/m/05tgl99', 'actor': 'Jim Carrey'}",Horton the Elephant,Horton Hears a Who!,/m/05tgl99,Jim Carrey
young_gun,"{'char': 'Chico', 'movie': 'The Magnificent Seven', 'id': '/m/0k5tn5', 'actor': 'Horst Buchholz'}",Chico,The Magnificent Seven,/m/0k5tn5,Horst Buchholz
young_gun,"{'char': 'Morgan Earp', 'movie': 'Tombstone', 'id': '/m/0k776f', 'actor': 'Bill Paxton'}",Morgan Earp,Tombstone,/m/0k776f,Bill Paxton
young_gun,"{'char': 'Colorado Ryan', 'movie': 'Rio Bravo', 'id': '/m/0k2kqg', 'actor': 'Ricky Nelson'}",Colorado Ryan,Rio Bravo,/m/0k2kqg,Ricky Nelson
young_gun,"{'char': 'Tom Sawyer', 'movie': 'The League of Extraordinary Gentlemen', 'id': '/m/0k5nsh', 'actor': 'Shane West'}",Tom Sawyer,The League of Extraordinary Gentlemen,/m/0k5nsh,Shane West
young_gun,"{'char': ""William H. 'Billy the Kid' Bonney"", 'movie': 'Young Guns II', 'id': '/m/03lrjk0', 'actor': 'Emilio Estevez'}",William H. 'Billy the Kid' Bonney,Young Guns II,/m/03lrjk0,Emilio Estevez
young_gun,"{'char': 'Jake', 'movie': 'Silverado', 'id': '/m/0k39jj', 'actor': 'Kevin Costner'}",Jake,Silverado,/m/0k39jj,Kevin Costner
